"period","date","site","diver","transect","side","distance","tag","time","blade_count","Sbulb_max","timestamp","stipe_length","presence","punch_length","punch_blade_length","blade_avg_length","sori"
"2016-May","2016-06-09","North","AM",2,"L",5.6,1873,"13:30:00",42,NA,3,302,"y",NA,NA,NA,NA
"2016-May","2016-06-09","North","AM",2,"L",10.7,2107,"13:30:00",32,NA,3,236,"y",NA,NA,NA,NA
"2016-May","2016-06-09","North","AM",2,"L",18,1815,"13:30:00",45,NA,3,343,"y",NA,NA,NA,NA
"2016-May","2016-06-09","North","AM",3,"L",14.1,2007,"13:30:00",44,NA,3,465,"y",NA,NA,NA,NA
"2016-May","2016-06-09","North","AM",3,"L",16.2,1703,"13:30:00",26,NA,3,250,"y",NA,NA,NA,NA
"2016-May","2016-06-09","North","AM",3,"L",16.2,1743,"13:30:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-May","2016-06-09","North","NR",2,"R",19.5,1992,"13:30:00",20,NA,3,175,"y",NA,NA,NA,NA
"2016-May","2016-06-09","North","NR",2,"R",20,2059,"13:30:00",19,NA,3,143,"y",NA,NA,NA,NA
"2016-May","2016-06-09","North","NR",3,"L",12.75,1701,"13:30:00",29,NA,3,268,"y",NA,NA,NA,NA
"2016-May","2016-06-09","North","NR",3,"L",14.1,2112,"13:30:00",56,NA,3,466,"y",NA,NA,NA,NA
"2016-May","2016-06-09","North","NR",3,"R",5.75,2100,"13:30:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-May","2016-06-09","Second","AM",1,"L",7.1,2102,"14:30:00",48,NA,3,391,"y",NA,NA,NA,NA
"2016-May","2016-06-09","Second","AM",2,"L",8,311,"14:30:00",34,NA,3,373,"y",NA,NA,NA,NA
"2016-May","2016-06-09","Second","AM",2,"L",8,1838,"14:30:00",55,NA,3,227,"y",NA,NA,NA,NA
"2016-May","2016-06-09","Second","AM",2,"L",14,1716,"14:30:00",53,NA,3,361,"y",NA,NA,NA,NA
"2016-May","2016-06-09","Second","AM",3,"L",0,1936,"14:30:00",79,NA,3,336,"y",NA,NA,NA,NA
"2016-May","2016-06-09","Second","AM",3,"L",4.6,2034,"14:30:00",46,NA,3,404,"y",NA,NA,NA,NA
"2016-May","2016-06-09","Second","AM",3,"R",8.3,317,"14:30:00",43,NA,3,277,"y",NA,NA,NA,NA
"2016-May","2016-06-09","Second","OP",1,"R",0,1822,"14:30:00",37,NA,3,299,"y",NA,NA,NA,NA
"2016-May","2016-06-09","Second","OP",1,"R",6,1706,"14:30:00",47,NA,3,305,"y",NA,NA,NA,NA
"2016-May","2016-06-09","Second","OP",1,"R",11,2418,"14:30:00",66,NA,3,370,"y",NA,NA,NA,NA
"2016-May","2016-06-09","Second","OP",2,"R",8,2093,"14:30:00",21,NA,3,167,"y",NA,NA,NA,NA
"2016-May","2016-06-09","Second","OP",2,"R",13,2512,"14:30:00",27,NA,3,268,"y",NA,NA,NA,NA
"2016-May","2016-06-09","Second","OP",3,"R",6,1857,"14:30:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-May","2016-06-09","Second","OP",3,"R",11.4,2086,"14:30:00",32,NA,3,274,"y",NA,NA,NA,NA
"2016-May","2016-06-09","Second","OP",3,"R",12,1917,"14:30:00",62,NA,3,286,"y",NA,NA,NA,NA
"2016-May","2016-06-15","Manley","AM",1,"L",3.6,310,"10:30:00",40,NA,3,189,"y",NA,NA,NA,NA
"2016-May","2016-06-15","Manley","AM",1,"L",11.3,1781,"10:30:00",25,NA,3,188,"y",NA,NA,NA,NA
"2016-May","2016-06-15","Manley","AM",1,"L",12,313,"10:30:00",57,NA,3,272,"y",NA,NA,NA,NA
"2016-May","2016-06-15","Manley","AM",2,"L",3.3,2010,"10:30:00",57,NA,3,248,"y",NA,NA,NA,NA
"2016-May","2016-06-15","Manley","AM",2,"L",12,1734,"10:30:00",34,NA,3,171,"y",NA,NA,NA,NA
"2016-May","2016-06-15","Manley","AM",2,"L",18.3,1867,"10:30:00",32,NA,3,162,"y",NA,NA,NA,NA
"2016-May","2016-06-15","Manley","AM",3,"L",9,1792,"10:30:00",24,NA,3,75,"y",NA,NA,NA,NA
"2016-May","2016-06-15","Manley","AM",3,"L",13,1730,"10:30:00",16,NA,3,81,"y",NA,NA,NA,NA
"2016-May","2016-06-15","Manley","OP",1,"R",3.7,1763,"10:30:00",56,NA,3,196,"y",NA,NA,NA,NA
"2016-May","2016-06-15","Manley","OP",1,"R",7,1939,"10:30:00",60,NA,3,168,"y",NA,NA,NA,NA
"2016-May","2016-06-15","Manley","OP",1,"R",16.3,1863,"10:30:00",27,NA,3,168,"y",NA,NA,NA,NA
"2016-May","2016-06-15","Manley","OP",2,"R",12,2129,"10:30:00",20,NA,3,120,"y",NA,NA,NA,NA
"2016-May","2016-06-15","Manley","OP",2,"R",13.2,2038,"10:30:00",64,NA,3,235,"y",NA,NA,NA,NA
"2016-May","2016-06-15","Manley","OP",2,"R",18.6,1793,"10:30:00",32,NA,3,144,"y",NA,NA,NA,NA
"2016-May","2016-06-15","Manley","OP",3,"R",1,2091,"10:30:00",37,NA,3,173,"y",NA,NA,NA,NA
"2016-May","2016-06-15","Manley","OP",3,"R",8.2,2089,"10:30:00",39,NA,3,111,"y",NA,NA,NA,NA
"2016-Nov","2016-11-12","North","AM",1,"L",3,1945,"12:00:00",NA,NA,1,567,NA,30,87,82,"L"
"2016-Nov","2016-11-12","North","AM",1,"L",12,1778.1,"12:00:00",NA,NA,1,644,NA,30,95,145,"L"
"2016-Nov","2016-11-12","North","AM",2,"L",6.2,1727.1,"12:00:00",NA,NA,1,476,NA,30,110,120,"L"
"2016-Nov","2016-11-12","North","AM",2,"L",10.5,1943,"12:00:00",NA,NA,1,595,NA,60,171,170,"L"
"2016-Nov","2016-11-12","North","AM",2,"L",13.5,1807.1,"12:00:00",NA,NA,1,702,NA,30,106,120,"L"
"2016-Nov","2016-11-12","North","AM",3,"L",7,1989,"12:00:00",NA,NA,1,644,NA,30,103,114,"L"
"2016-Nov","2016-11-12","North","AM",3,"L",7.6,2488,"12:00:00",NA,NA,1,559,NA,60,171,160,"L"
"2016-Nov","2016-11-12","North","AM",3,"L",13.9,1685.1,"12:00:00",NA,NA,1,643,NA,25,72,75,"0"
"2016-Nov","2016-11-12","North","OP",1,"R",7.5,1933,"12:00:00",NA,NA,1,424,NA,28,115,125,"H"
"2016-Nov","2016-11-12","North","OP",1,"R",8,2104,"12:00:00",NA,NA,1,489,NA,31,93,170,"H"
"2016-Nov","2016-11-12","North","OP",2,"R",5.5,1948,"12:00:00",NA,NA,1,376,NA,14,56,110,"H"
"2016-Nov","2016-11-12","North","OP",2,"R",11.5,2002,"12:00:00",NA,NA,1,486,NA,22,64,55,"H"
"2016-Nov","2016-11-12","North","OP",2,"R",20,1756,"12:00:00",NA,NA,1,767,NA,33,111,170,"H"
"2016-Nov","2016-11-12","North","OP",3,"R",2,2484,"12:00:00",NA,NA,1,479,NA,6,35,56,"H"
"2016-Nov","2016-11-12","North","OP",3,"R",4.5,1745,"12:00:00",NA,NA,1,576,NA,42,126,160,"H"
"2016-Nov","2016-11-12","North","OP",3,"R",10,1681,"12:00:00",NA,NA,1,595,NA,43,131,160,"H"
"2016-Nov","2016-11-17","North","OP",1,NA,NA,NA,"11:00:00",NA,NA,1,427,NA,NA,NA,100,"L"
"2016-Nov","2016-11-17","North","OP",1,NA,NA,NA,"11:00:00",NA,NA,1,498,NA,NA,NA,55,"H"
"2016-Nov","2016-11-17","North","OP",1,NA,NA,NA,"11:00:00",NA,NA,1,521,NA,NA,NA,150,"L"
"2016-Nov","2016-11-17","North","OP",1,NA,NA,NA,"11:00:00",NA,NA,1,555,NA,NA,NA,90,"L"
"2016-Nov","2016-11-17","North","OP",1,NA,NA,NA,"11:00:00",NA,NA,1,596,NA,NA,NA,150,"L"
"2016-Nov","2016-11-17","North","OP",1,NA,NA,NA,"11:00:00",NA,NA,1,648,NA,NA,NA,90,"L"
"2016-Nov","2016-11-17","North","OP",1,NA,NA,NA,"11:00:00",NA,NA,1,649,NA,NA,NA,100,"L"
"2016-Nov","2016-11-17","North","OP",2,NA,NA,NA,"11:00:00",NA,NA,1,470,NA,NA,NA,0,NA
"2016-Nov","2016-11-17","North","OP",2,NA,NA,NA,"11:00:00",NA,NA,1,519,NA,NA,NA,150,"H"
"2016-Nov","2016-11-17","North","OP",2,NA,NA,NA,"11:00:00",NA,NA,1,570,NA,NA,NA,80,"H"
"2016-Nov","2016-11-17","North","OP",2,NA,NA,NA,"11:00:00",NA,NA,1,595,NA,NA,NA,200,"L"
"2016-Nov","2016-11-17","North","OP",2,NA,NA,NA,"11:00:00",NA,NA,1,664,NA,NA,NA,150,"L"
"2016-Nov","2016-11-17","North","OP",2,NA,NA,NA,"11:00:00",NA,NA,1,700,NA,NA,NA,90,"L"
"2016-Nov","2016-11-17","North","OP",2,NA,NA,NA,"11:00:00",NA,NA,1,700,NA,NA,NA,60,"H"
"2016-Nov","2016-11-17","North","OP",2,NA,NA,NA,"11:00:00",NA,NA,1,718,NA,NA,NA,140,"L"
"2016-Nov","2016-11-17","North","OP",3,NA,NA,NA,"11:00:00",NA,NA,1,442,NA,NA,NA,170,"L"
"2016-Nov","2016-11-17","North","OP",3,NA,NA,NA,"11:00:00",NA,NA,1,485,NA,NA,NA,150,"L"
"2016-Nov","2016-11-17","North","OP",3,NA,NA,NA,"11:00:00",NA,NA,1,512,NA,NA,NA,100,"L"
"2016-Nov","2016-11-17","North","OP",3,NA,NA,NA,"11:00:00",NA,NA,1,522,NA,NA,NA,130,"L"
"2016-Nov","2016-11-17","North","OP",3,NA,NA,NA,"11:00:00",NA,NA,1,530,NA,NA,NA,120,"L"
"2016-Nov","2016-11-17","North","OP",3,NA,NA,NA,"11:00:00",NA,NA,1,561,NA,NA,NA,170,"L"
"2016-Nov","2016-11-17","North","OP",3,NA,NA,NA,"11:00:00",NA,NA,1,578,NA,NA,NA,160,"L"
"2016-Nov","2016-11-17","North","OP",3,NA,NA,NA,"11:00:00",NA,NA,1,608,NA,NA,NA,100,"H"
"2016-Nov","2016-11-17","North","OP",3,NA,NA,NA,"11:00:00",NA,NA,1,612,NA,NA,NA,170,"H"
"2016-Nov","2016-11-17","North","OP",3,NA,NA,NA,"11:00:00",NA,NA,1,623,NA,NA,NA,120,"L"
"2016-Nov","2016-11-17","North","OP",3,NA,NA,NA,"11:00:00",NA,NA,1,648,NA,NA,NA,113,"L"
"2016-Nov","2016-11-17","North","OP",3,NA,NA,NA,"11:00:00",NA,NA,1,652,NA,NA,NA,150,"H"
"2016-Nov","2016-11-17","North","OP",3,NA,NA,NA,"11:00:00",NA,NA,1,670,NA,NA,NA,90,"0"
"2016-Nov","2016-11-17","North","OP",3,NA,NA,NA,"11:00:00",NA,NA,1,682,NA,NA,NA,65,"L"
"2016-Nov","2016-11-17","Second","AM",1,"L",6.7,2494,"11:30:00",NA,NA,1,498,NA,50,155,145,"L"
"2016-Nov","2016-11-17","Second","AM",1,"L",7,1683,"11:30:00",NA,NA,1,591,NA,20,83,45,"L"
"2016-Nov","2016-11-17","Second","AM",2,"L",14,4801,"11:30:00",NA,NA,1,663,NA,60,186,150,"L"
"2016-Nov","2016-11-17","Second","AM",2,"L",16,1814,"11:30:00",NA,NA,1,739,NA,50,158,200,"L"
"2016-Nov","2016-11-17","Second","AM",3,"L",2.5,2120,"11:30:00",NA,NA,1,368,NA,15,50,54,"L"
"2016-Nov","2016-11-17","Second","AM",3,"L",3.5,1704,"11:30:00",NA,NA,1,362,NA,25,73,120,"L"
"2016-Nov","2016-11-17","Second","AM",3,"L",16.8,1997,"11:30:00",NA,NA,1,556,NA,40,119,120,"L"
"2016-Nov","2016-11-17","Second","OP",1,"R",7,2110,"11:30:00",NA,NA,1,662,NA,32,94,170,"L"
"2016-Nov","2016-11-17","Second","OP",1,"R",10,1729,"11:30:00",NA,NA,1,568,NA,43,122,105,"0"
"2016-Nov","2016-11-17","Second","OP",1,"R",12,1816,"11:30:00",NA,NA,1,692,NA,24,80,70,"L"
"2016-Nov","2016-11-17","Second","OP",1,"R",17,1718,"11:30:00",NA,NA,1,594,NA,55,210,170,"L"
"2016-Nov","2016-11-17","Second","OP",3,"R",3.5,1876,"11:30:00",NA,NA,1,514,NA,39,131,140,"L"
"2016-Nov","2016-11-17","Second","OP",3,"R",9,1811,"11:30:00",NA,NA,1,440,NA,42,131,150,"L"
"2016-Nov","2016-11-17","Second","OP",3,"R",13,1712,"11:30:00",NA,NA,1,636,NA,81,216,210,"L"
"2016-Nov","2016-11-17","Second","OP",3,"R",13.1,1759,"11:30:00",NA,NA,1,470,NA,47,153,160,"L"
"2016-Nov","2016-11-18","Manley","OP",3,NA,NA,NA,"11:00:00",NA,NA,1,400,NA,NA,NA,110,"0"
"2016-Nov","2016-11-18","Manley","OP",3,NA,NA,NA,"11:00:00",NA,NA,1,493,NA,NA,NA,130,"L"
"2016-Nov","2016-11-18","North","AM",1,"L",3,1945,"14:30:00",21,NA,2,NA,"y",38,78,NA,NA
"2016-Nov","2016-11-18","North","AM",1,"L",12,1778.1,"14:30:00",16,NA,2,NA,"y",NA,NA,NA,NA
"2016-Nov","2016-11-18","North","AM",2,"L",6.2,1727.1,"14:30:00",17,NA,2,NA,"y",NA,NA,NA,NA
"2016-Nov","2016-11-18","North","AM",2,"L",10.5,1943,"14:30:00",21,NA,2,NA,"y",79.5,135,NA,NA
"2016-Nov","2016-11-18","North","AM",2,"L",13.5,1807.1,"14:30:00",29,NA,2,NA,"y",40,126,NA,NA
"2016-Nov","2016-11-18","North","AM",3,"L",7,1989,"14:30:00",30,NA,2,NA,"y",35.5,116,NA,NA
"2016-Nov","2016-11-18","North","AM",3,"L",7.6,2488,"14:30:00",21,NA,2,NA,"y",76,205,NA,NA
"2016-Nov","2016-11-18","North","AM",3,"L",13.9,1685.1,"14:30:00",12,NA,2,NA,"y",28,78.5,NA,NA
"2016-Nov","2016-11-18","North","OP",1,"R",7.5,1933,"14:30:00",35,NA,2,NA,"y",41,124,NA,NA
"2016-Nov","2016-11-18","North","OP",1,"R",8,2104,"14:30:00",22,NA,2,NA,"y",NA,NA,NA,NA
"2016-Nov","2016-11-18","North","OP",2,"R",5.5,1948,"14:30:00",13,NA,2,NA,"y",NA,NA,NA,NA
"2016-Nov","2016-11-18","North","OP",2,"R",11.5,2002,"14:30:00",33,NA,2,NA,"y",26.5,62.5,NA,NA
"2016-Nov","2016-11-18","North","OP",2,"R",20,1756,"14:30:00",30,NA,2,NA,"y",52.5,132.5,NA,NA
"2016-Nov","2016-11-18","North","OP",3,"R",2,2484,"14:30:00",10,NA,2,NA,"y",7.5,31,NA,NA
"2016-Nov","2016-11-18","North","OP",3,"R",4.5,1745,"14:30:00",27,NA,2,NA,"y",56.5,134,NA,NA
"2016-Nov","2016-11-18","North","OP",3,"R",10,1681,"14:30:00",31,NA,2,NA,"y",54,142.5,NA,NA
"2016-Nov","2016-11-20","Second","AM",1,"L",6.7,2494,"14:00:00",34,NA,2,NA,"y",52,145.5,NA,NA
"2016-Nov","2016-11-20","Second","AM",1,"L",7,1683,"14:00:00",16,NA,2,NA,"y",20,81.5,NA,NA
"2016-Nov","2016-11-20","Second","AM",2,"L",14,4801,"14:00:00",39,NA,2,NA,"y",80.5,187,NA,NA
"2016-Nov","2016-11-20","Second","AM",2,"L",16,1814,"14:00:00",38,NA,2,NA,"y",56,177,NA,NA
"2016-Nov","2016-11-20","Second","AM",3,"L",2.5,2120,"14:00:00",13,NA,2,NA,"y",18,55,NA,NA
"2016-Nov","2016-11-20","Second","AM",3,"L",3.5,1704,"14:00:00",21,NA,2,NA,"y",27,72,NA,NA
"2016-Nov","2016-11-20","Second","AM",3,"L",16.8,1997,"14:00:00",34,NA,2,NA,"y",51,122,NA,NA
"2016-Nov","2016-11-20","Second","OP",1,"R",7,2110,"14:00:00",28,NA,2,NA,"y",38,102,NA,NA
"2016-Nov","2016-11-20","Second","OP",1,"R",10,1729,"14:00:00",21,NA,2,NA,"y",43,119,NA,NA
"2016-Nov","2016-11-20","Second","OP",1,"R",12,1816,"14:00:00",30,NA,2,NA,"y",24,82.5,NA,NA
"2016-Nov","2016-11-20","Second","OP",1,"R",17,1718,"14:00:00",12,NA,2,NA,"y",71,216,NA,NA
"2016-Nov","2016-11-20","Second","OP",1,NA,NA,NA,"14:00:00",NA,NA,1,542,NA,NA,NA,40,"L"
"2016-Nov","2016-11-20","Second","OP",1,NA,NA,NA,"14:00:00",NA,NA,1,617,NA,NA,NA,50,"L"
"2016-Nov","2016-11-20","Second","OP",2,NA,NA,NA,"14:00:00",NA,NA,1,544,NA,NA,NA,120,"L"
"2016-Nov","2016-11-20","Second","OP",3,"R",3.5,1876,"14:00:00",35,NA,2,NA,"y",45,137,NA,NA
"2016-Nov","2016-11-20","Second","OP",3,"R",9,1811,"14:00:00",42,NA,2,NA,"y",NA,NA,NA,NA
"2016-Nov","2016-11-20","Second","OP",3,"R",13,1712,"14:00:00",33,NA,2,NA,"y",95.5,199,NA,NA
"2016-Nov","2016-11-20","Second","OP",3,"R",13.1,1759,"14:00:00",29,NA,2,NA,"y",55,165,NA,NA
"2016-Nov","2016-11-20","Second","OP",3,NA,NA,NA,"14:00:00",NA,NA,1,365,NA,NA,NA,45,"L"
"2016-Nov","2016-11-20","Second","OP",3,NA,NA,NA,"14:00:00",NA,NA,1,424,NA,NA,NA,80,"L"
"2016-Nov","2016-11-20","Second","OP",3,NA,NA,NA,"14:00:00",NA,NA,1,424,NA,NA,NA,75,"L"
"2016-Nov","2016-11-20","Second","OP",3,NA,NA,NA,"14:00:00",NA,NA,1,453,NA,NA,NA,20,"L"
"2016-Nov","2016-11-20","Second","OP",3,NA,NA,NA,"14:00:00",NA,NA,1,472,NA,NA,NA,150,"L"
"2016-Nov","2016-11-20","Second","OP",3,NA,NA,NA,"14:00:00",NA,NA,1,474,NA,NA,NA,115,"L"
"2016-Nov","2016-11-20","Second","OP",3,NA,NA,NA,"14:00:00",NA,NA,1,519,NA,NA,NA,175,"L"
"2016-Nov","2016-11-20","Second","OP",3,NA,NA,NA,"14:00:00",NA,NA,1,526,NA,NA,NA,100,"L"
"2016-Nov","2016-11-20","Second","OP",3,NA,NA,NA,"14:00:00",NA,NA,1,541,NA,NA,NA,80,"L"
"2016-Nov","2016-11-20","Second","OP",3,NA,NA,NA,"14:00:00",NA,NA,1,579,NA,NA,NA,125,"L"
"2016-Nov","2017-04-08","Second","AM",1,"L",6.7,2494,"14:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-08","Second","AM",1,"L",7,1683,"14:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-08","Second","AM",2,"L",14,4801,"14:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-08","Second","AM",2,"L",16,1814,"14:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-08","Second","AM",3,"L",2.5,2120,"14:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-08","Second","AM",3,"L",3.5,1704,"14:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-08","Second","AM",3,"L",16.8,1997,"14:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-08","Second","OP",1,"R",7,2110,"14:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-08","Second","OP",1,"R",10,1729,"14:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-08","Second","OP",1,"R",12,1816,"14:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-08","Second","OP",1,"R",17,1718,"14:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-08","Second","OP",3,"R",3.5,1876,"14:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-08","Second","OP",3,"R",9,1811,"14:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-08","Second","OP",3,"R",13,1712,"14:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-08","Second","OP",3,"R",13.1,1759,"14:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-11","North","AM",1,"L",3,1945,"10:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-11","North","AM",1,"L",12,1778.1,"10:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-11","North","AM",2,"L",6.2,1727.1,"10:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-11","North","AM",2,"L",10.5,1943,"10:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-11","North","AM",2,"L",13.5,1807.1,"10:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-11","North","AM",3,"L",7,1989,"10:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-11","North","AM",3,"L",7.6,2488,"10:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-11","North","AM",3,"L",13.9,1685.1,"10:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-11","North","OP",1,"R",7.5,1933,"10:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-11","North","OP",1,"R",8,2104,"10:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-11","North","OP",2,"R",5.5,1948,"10:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-11","North","OP",2,"R",11.5,2002,"10:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-11","North","OP",2,"R",20,1756,"10:00:00",6,NA,3,NA,"y",NA,NA,NA,NA
"2016-Nov","2017-04-11","North","OP",3,"R",2,2484,"10:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-11","North","OP",3,"R",4.5,1745,"10:00:00",NA,NA,3,NA,"n",NA,NA,NA,NA
"2016-Nov","2017-04-11","North","OP",3,"R",10,1681,"10:00:00",29,NA,3,NA,"y",NA,NA,NA,NA
"2016-Sep","2016-09-05","Manley","AM",1,"L",11,2015,"9:30:00",NA,NA,1,136,NA,15,47,49,"0"
"2016-Sep","2016-09-05","Manley","AM",1,"L",11.6,2493,"9:30:00",NA,NA,1,182,NA,20,61,61,"0"
"2016-Sep","2016-09-05","Manley","AM",2,"L",10.5,1821,"9:30:00",NA,NA,1,171,NA,10,38,35,"0"
"2016-Sep","2016-09-05","Manley","AM",2,"L",14.7,1855,"9:30:00",NA,NA,1,375,NA,10,30,23,"0"
"2016-Sep","2016-09-05","Manley","AM",2,"L",17.5,1960,"9:30:00",NA,NA,1,151,NA,20,62,69,"0"
"2016-Sep","2016-09-05","Manley","AM",3,"L",12.5,2428,"9:30:00",NA,NA,1,250,NA,10,34,39,"0"
"2016-Sep","2016-09-05","Manley","AM",3,"L",15.2,2482,"9:30:00",NA,NA,1,159,NA,10,32,37,"0"
"2016-Sep","2016-09-05","Manley","AM",3,"L",18.9,1868,"9:30:00",NA,NA,1,200,NA,25,74,67,"0"
"2016-Sep","2016-09-05","Manley","OP",1,"R",17,2088,"9:30:00",NA,NA,1,292,NA,10,27,25,"0"
"2016-Sep","2016-09-05","Manley","OP",1,"R",17.2,2016,"9:30:00",NA,NA,1,281,NA,15,52,50,"0"
"2016-Sep","2016-09-05","Manley","OP",2,"R",5,1865,"9:30:00",NA,NA,1,261,NA,13,39,40,"0"
"2016-Sep","2016-09-05","Manley","OP",2,"R",12,1993,"9:30:00",NA,NA,1,215,NA,20.5,69,60,"0"
"2016-Sep","2016-09-05","Manley","OP",2,"R",20,1752,"9:30:00",NA,NA,1,242,NA,22,71,80,"0"
"2016-Sep","2016-09-05","Manley","OP",3,"R",8.5,2026,"9:30:00",NA,NA,1,226,NA,13,36,30,"0"
"2016-Sep","2016-09-05","Manley","OP",3,"R",20,1890,"9:30:00",NA,NA,1,316,NA,13,39,40,"0"
"2016-Sep","2016-09-05","North","AM",1,"L",7.2,2128,"15:30:00",NA,NA,1,448,NA,25,80,63,"0"
"2016-Sep","2016-09-05","North","AM",1,"L",12,1778,"15:30:00",NA,NA,1,444,NA,40,131,127,"0"
"2016-Sep","2016-09-05","North","AM",2,"L",6.2,1727,"15:30:00",NA,NA,1,448,NA,25,85,109,"L"
"2016-Sep","2016-09-05","North","AM",2,"L",10.8,2023,"15:30:00",NA,NA,1,513,NA,25,78,103,"L"
"2016-Sep","2016-09-05","North","AM",2,"L",13.5,1807,"15:30:00",NA,NA,1,597,NA,40,121,117,"0"
"2016-Sep","2016-09-05","North","AM",3,"L",7.4,1761,"15:30:00",NA,NA,1,525,NA,40,121,120,"0"
"2016-Sep","2016-09-05","North","AM",3,"L",13.9,1685,"15:30:00",NA,NA,1,359,NA,30,100,108,"0"
"2016-Sep","2016-09-05","North","AM",3,"L",16.6,1755,"15:30:00",NA,NA,1,519,NA,30,110,98,"0"
"2016-Sep","2016-09-05","North","OP",1,"R",8,1721,"15:30:00",NA,NA,1,476,NA,33,96,100,"0"
"2016-Sep","2016-09-05","North","OP",2,"R",2,2497,"15:30:00",NA,NA,1,456,NA,24,72,95,"L"
"2016-Sep","2016-09-05","North","OP",2,"R",2,2519,"15:30:00",NA,NA,1,526,NA,75,200,180,"L"
"2016-Sep","2016-09-05","North","OP",3,"R",1,2050,"15:30:00",NA,NA,1,604,NA,32,98,100,"0"
"2016-Sep","2016-09-05","North","OP",3,"R",8,2501,"15:30:00",NA,NA,1,442,NA,22,68,80,"0"
"2016-Sep","2016-09-05","North","OP",3,"R",14.5,1710,"15:30:00",NA,NA,1,554,NA,30,110,115,"0"
"2016-Sep","2016-09-05","North","OP",3,"R",14.5,1973,"15:30:00",NA,NA,1,335,NA,20,68,75,"0"
"2016-Sep","2016-09-05","Second","AM",1,"R",5,1958,"14:00:00",NA,NA,1,300,NA,15,57,57,"0"
"2016-Sep","2016-09-05","Second","AM",1,"R",6.1,1976,"14:00:00",NA,NA,1,527,NA,10,38,32,"0"
"2016-Sep","2016-09-05","Second","AM",1,"R",10,1875,"14:00:00",NA,NA,1,519,NA,20,63,75,"L"
"2016-Sep","2016-09-05","Second","AM",1,"R",12.3,2097,"14:00:00",NA,NA,1,603,NA,40,113,143,"L"
"2016-Sep","2016-09-05","Second","AM",2,"R",13,1699,"14:00:00",NA,NA,1,500,NA,15,49,40,"0"
"2016-Sep","2016-09-05","Second","AM",3,"L",4.5,2504,"14:00:00",NA,NA,1,504,NA,25,78,110,"L"
"2016-Sep","2016-09-05","Second","AM",3,"L",10.4,1998,"14:00:00",NA,NA,1,413,NA,30,90,112,"0"
"2016-Sep","2016-09-05","Second","AM",3,"R",17,1829,"14:00:00",NA,NA,1,293,NA,10,36,35,"0"
"2016-Sep","2016-09-05","Second","OP",1,"L",13,1985,"14:00:00",NA,NA,1,335,NA,10,25,75,"0"
"2016-Sep","2016-09-05","Second","OP",2,"L",8,1853,"14:00:00",NA,NA,1,527,NA,10,33,50,"0"
"2016-Sep","2016-09-05","Second","OP",2,"L",9,2111,"14:00:00",NA,NA,1,256,NA,22,70,100,"0"
"2016-Sep","2016-09-05","Second","OP",2,"L",14,1827,"14:00:00",NA,NA,1,470,NA,25,76,100,"H"
"2016-Sep","2016-09-05","Second","OP",3,"L",5,1956,"14:00:00",NA,NA,1,430,NA,17,54,50,"0"
